"class","lepton_pT","lepton_eta","lepton_phi","missing_energy_magnitude","missing_energy_phi","jet1pt","jet1eta","jet1phi","jet1b.tag","jet2pt","jet2eta","jet2phi","jet2b.tag","jet3pt","jet3eta","jet3phi","jet3b.tag","jet4pt","jet4eta","jet4phi","jet4b.tag","m_jj","m_jjj","m_lv","m_jlv","m_bb","m_wbb","m_wwbb","id"
1,1.029243,-1.004216,1.704951,2.198154,0.5890006,2.115852,-1.339807,-0.4151688,2.173076,0.9119191,-0.1699301,0.9725162,2.214872,0.586224,0.5991166,-1.740959,0,0.5698161,-1.769377,1.423188,0,1.216159,0.9136545,1.75922,1.943774,2.321217,1.491276,1.266896,64240
0,1.322058,-1.012982,1.705505,0.5124039,-1.346759,0.5719039,-0.1465795,0.7214032,2.173076,0.7525252,-1.917431,-0.5062079,0,0.8624764,1.704158,-0.3469066,0,0.3673014,-0.7799832,0.1435608,0,1.217619,1.093566,0.9943143,0.6662987,0.4200348,0.6855588,0.8245744,64241
1,1.268619,-0.6662488,-0.6938203,1.042771,-1.321418,1.269035,0.6604579,0.3993112,1.086538,0.3880346,-0.2330694,1.437463,0,0.8533441,0.5326684,-1.727091,1.274112,0.9232433,-0.7741535,0.911559,0,0.7687521,1.109176,0.9876009,0.9831138,1.220632,1.282229,0.9976878,64242
1,1.280149,0.4742686,0.3283396,0.4134079,1.650288,0.8808034,-0.8357795,-1.24618,1.086538,0.4565261,-1.487113,1.015238,0,1.233213,-0.606963,-0.5111083,2.548224,0.9721681,0.4842424,1.325523,0,0.8040287,0.9700688,0.9873749,0.9674326,0.8073916,0.9425351,0.7998188,64243
1,1.375313,0.4879042,-0.9485017,0.8286196,-0.7452384,0.8073344,-0.1238042,0.3893324,2.173076,0.7843788,0.1923923,1.328717,0,0.5772673,-0.5896682,-0.9526803,0,1.609651,0.4842424,1.043073,3.101961,1.017624,0.9924966,0.9805092,1.074988,0.7983925,0.9112865,0.810696,64244
0,2.438413,0.61939,0.2378972,2.602839,-1.001762,0.4808463,-0.1327163,-1.191297,0,0.9233762,-0.6779585,1.541217,0,1.158047,0.4498357,1.00786,2.548224,0.9777665,-0.6858742,0.4504271,3.101961,0.9758134,0.9989132,3.13568,1.760036,0.6962119,1.255992,1.183454,64245
0,1.40185,-0.8931835,0.7905391,1.006537,1.241865,0.5474447,-0.4753358,-1.70742,0,0.5562416,0.4682624,0.4992463,2.214872,2.015255,-0.6834238,-0.9665488,1.274112,1.058091,-0.9223961,0.02092521,0,0.9299595,0.9872375,0.9829177,1.332597,1.316746,0.9813923,0.8577103,64246
0,1.347679,1.516415,0.4837008,0.8334814,-1.413682,0.586103,0.1178119,0.08996968,1.086538,0.7518957,1.108398,1.3498,2.214872,0.7609673,0.3187599,-0.647576,0,1.329003,0.990599,-1.224403,0,0.7299441,0.8773973,1.454316,0.8612606,1.027439,0.8325461,0.7828687,64247
1,0.8837509,1.432654,0.7550279,2.12222,0.2574641,2.403224,0.3485355,-1.018332,0,0.81938,0.4682624,0.9997028,1.107436,1.537916,1.517558,1.140996,0,1.556102,1.230452,-1.649466,3.101961,0.9682612,0.9042493,0.9879841,1.128614,0.8754498,0.8334532,0.78657,64248
0,1.337613,-0.5143096,-0.5617633,0.05642865,-0.5639181,1.080965,-1.857697,-0.1568299,0,1.019189,0.2633025,1.294872,2.214872,1.413049,-1.125805,1.390072,0,1.476508,0.01952707,0.5436524,1.550981,1.290963,1.440083,0.9951606,0.9988103,0.7072036,1.139932,1.055139,64249
0,1.54844,0.1684424,0.2118187,0.8823764,-0.3337579,1.165885,-0.04161509,1.399404,1.086538,1.117771,0.5537432,-0.7286975,2.214872,0.7481469,0.6273343,-1.486336,0,1.202188,0.9181433,1.075258,0,0.9260699,0.9652773,0.9971478,0.9430834,1.662892,1.11338,0.9122231,64250
0,2.287248,0.2872666,-1.123283,0.6536533,-0.3429882,0.4605095,0.5218257,0.05338091,0,0.493164,0.9937756,1.511256,1.107436,1.302232,0.5863731,0.8525337,2.548224,0.4529807,-0.7350108,0.7412011,0,0.6698545,0.7052213,1.096309,1.186621,0.5031829,0.8230847,0.7302681,64251
1,2.04531,0.5658216,-1.402378,0.3766279,0.71865,0.5033817,1.795261,0.7640901,0,0.5430218,1.045258,0.4715048,2.214872,0.4446732,2.303102,-0.909411,0,0.9485577,1.229619,-0.3720552,3.101961,0.9044155,0.6804562,1.14593,0.836599,0.4650138,0.670101,0.7040969,64252
0,1.188095,0.245386,-0.6416634,0.4971088,0.1954728,0.6602132,-0.07033177,-1.721834,0,0.5984193,0.7208195,-0.3164561,2.214872,0.9840063,-0.1591206,0.8553074,2.548224,0.5873414,-1.294668,1.296113,0,0.8645401,1.031748,0.9950132,0.8637042,0.8085056,0.7120307,0.7420427,64253
1,0.7977366,0.9456695,-0.5162619,1.515914,0.8630126,1.530207,0.2693171,0.4647274,0,1.128473,2.865613,-1.083234,0,2.87896,0.7083464,-1.605604,0,1.437319,0.2943587,-1.309304,3.101961,0.8196372,1.236207,1.442611,0.7237827,0.8286055,0.7610423,0.7608876,64254
0,0.7248991,0.4801124,-0.4424654,2.035961,0.1986391,1.164328,0.9476246,0.02510777,1.086538,0.5192261,1.812644,-1.018873,0,1.567947,-1.134907,1.638039,2.548224,1.386447,-0.3677357,1.147397,0,0.9347031,1.392734,0.9825137,0.5702854,2.806174,1.559684,1.323122,64255
0,0.4390388,1.602124,0.9420162,2.413913,0.8563913,0.8562527,1.408082,-1.047714,1.086538,0.5457916,1.051087,-1.668024,0,1.111859,0.7720638,-0.6159561,0,1.532248,0.660801,0.03091363,0,0.9805093,0.7432148,0.9953558,0.6547517,0.2274199,0.9110604,0.8203706,64256
1,1.220488,-0.411069,1.613398,0.752036,1.244018,0.9786399,0.4445878,-0.1124799,2.173076,0.5442808,-0.401117,-0.91623,2.214872,0.6411934,-0.965601,1.075537,0,0.4860841,0.2568817,-1.407524,0,0.664372,1.016816,1.000791,0.7815536,0.856938,0.8751687,0.737835,64257
0,0.5365826,-1.288615,-0.87526,0.7299448,0.796384,1.146831,-0.3178892,-1.30439,2.173076,0.9828027,-2.403118,0.402706,0,1.089204,-1.277816,-0.1466472,2.548224,0.7587001,1.603557,1.264483,0,0.7361428,0.7544343,0.9822901,1.27707,1.440458,1.205029,0.9838015,64258
1,1.338163,-0.5630081,-1.648737,0.979359,-1.527797,2.14938,1.736838,0.1947466,0,1.349056,-1.205414,-1.185323,0,1.675603,-0.1372747,1.462188,2.548224,1.269368,-0.1678582,0.4343347,3.101961,0.4573676,1.032677,0.9987691,0.9191134,0.8916229,0.8863375,0.8168981,64259
0,0.9223658,2.191376,-1.561623,0.5822203,0.5359132,0.6739543,1.440759,1.233092,0,0.6900771,0.6654512,-0.5001048,1.107436,0.7506056,0.6145908,0.7621118,2.548224,1.251356,1.796772,-0.7105544,0,1.020232,0.7335649,0.9851408,0.8828741,0.6941711,0.684137,0.693337,64260
0,0.4013389,-0.2328327,-0.5406758,1.264172,1.493715,0.6121194,0.3623987,-0.8775206,0,0.7167686,0.5420868,0.6734629,2.214872,0.3730197,-0.5769247,1.20701,1.274112,0.4904654,1.911702,-0.404795,0,1.000055,0.9663569,0.9863997,0.4810145,0.4303463,0.6562286,0.7284849,64261
1,0.8010308,1.412201,0.4720487,1.537105,0.7722136,0.903064,1.151612,-1.123109,1.086538,0.7406903,0.01268813,-0.4579383,2.214872,1.195103,0.8576272,1.442217,0,0.9799572,1.325394,-0.4935809,0,1.24006,0.9966593,0.9793891,0.9696712,0.997803,0.9858598,0.8933939,64262
0,0.7065981,-0.3769801,0.8526835,0.8522588,-0.8578935,1.151686,-0.7426979,0.03342339,2.173076,1.338984,0.3264418,1.700453,0,1.69861,0.8503452,-0.6165108,0,1.329733,-0.8349496,1.585222,0,0.8145149,0.9377183,1.074592,0.8985399,0.7669635,1.162085,0.9532387,64263
1,0.5082163,0.1080564,1.202246,0.8792961,-0.9559797,1.562636,0.4336953,0.4070724,0,1.59696,0.6411669,-1.734604,2.214872,0.8587884,-0.8263329,-1.588962,2.548224,0.7036901,1.511946,-0.3210033,0,1.001142,1.359154,0.9854209,0.7740127,1.090923,1.224779,1.009105,64264
0,1.003073,-0.8289016,-1.234255,0.9382086,1.027938,1.924851,-0.2961042,0.3921043,2.173076,2.114675,-0.09610572,-1.295179,0,0.6756153,0.04386483,-0.2797837,2.548224,0.521865,0.7024422,-1.542922,0,0.7340037,0.8583142,1.19932,1.41002,0.8463824,1.335235,1.144845,64265
0,1.389771,1.1054,0.80663,1.185211,-1.447121,1.010153,1.451652,0.348863,2.173076,0.6247332,1.61934,-1.392274,0,1.023521,0.3924901,-0.8306386,1.274112,0.6997955,1.682675,-0.7488433,0,0.8940136,1.027819,1.593939,1.065956,1.302145,0.9769515,0.8264124,64266
1,1.896889,0.08078525,0.2284646,0.6793695,0.9531121,0.8339921,0.5970832,-1.297183,2.173076,0.6891958,0.1379953,1.572287,0,1.00912,-0.7325773,-0.8988711,2.548224,0.9393082,-0.3002771,0.5275599,0,0.8882938,0.9668466,0.9883034,1.042626,0.96089,0.9723889,0.8359717,64267
1,1.262214,0.214219,0.3355528,2.367082,-0.6494278,1.334259,-1.809175,1.26081,0,0.9777666,-0.1446744,1.525681,0,1.316984,0.7192694,-0.260368,2.548224,1.474804,-0.3227633,-0.5241011,3.101961,0.8276011,1.023929,1.856028,1.005588,0.709976,0.8306484,0.8914934,64268
1,1.095492,0.492774,-0.9213135,1.744268,-1.567213,0.4986181,-0.4248341,0.217476,0,0.3670087,0.8169855,-0.2226899,0,0.9799671,-0.9574088,0.7654402,2.548224,1.005272,-1.795195,-0.1850498,0,1.121915,0.8253182,1.051068,0.8191094,0.73839,0.8972147,1.055343,64269
1,1.259835,-0.8055264,1.495213,0.7182059,-1.194088,0.5169395,-2.834064,0.5883531,0,0.7495035,0.07874154,0.4359958,0,1.306447,2.383204,-1.392586,0,2.234478,0.689117,0.03812749,3.101961,0.9677561,1.357596,0.9799332,1.334713,0.8313866,1.585314,1.295346,64270
0,0.7576576,-1.159077,-0.7737204,1.501772,-0.08931227,0.9884419,-1.620042,1.633905,0,1.084407,-1.212214,0.6446118,0,1.258678,-0.2911067,-0.750202,1.274112,0.4354554,1.248774,1.362148,1.550981,1.157616,1.119567,0.9892001,0.9522176,0.7952242,0.9594058,0.9133064,64271
0,1.370921,0.5969887,1.637812,1.665875,0.6944628,1.036811,0.8188947,-0.635813,1.086538,0.5694615,0.2535888,-0.07066655,2.214872,0.7765976,-0.9237295,-1.450278,0,0.5340353,-1.694423,-1.097328,0,0.4387624,0.8418357,1.572298,1.468723,0.6396977,0.9879776,1.075992,64272
0,1.255991,0.4547893,-0.000241064,1.103374,0.9210939,0.4359587,-2.417177,-1.396416,0,0.9600142,0.948121,-0.7342458,2.214872,0.7716801,-0.878217,0.8913651,2.548224,1.117482,-0.8066335,-1.499084,0,0.8628798,0.8493431,1.204318,1.021418,1.376903,1.280551,1.242174,64273
0,0.4712484,1.199875,-0.3775466,0.9271294,1.646564,0.6227459,0.5614349,0.4120618,2.173076,0.530935,1.787388,-0.1993871,0,0.8928589,0.2468503,0.9784586,2.548224,0.9531824,0.7748978,-1.240495,0,0.8654091,0.9013944,0.9875235,0.935353,0.4740279,0.7241958,0.6844601,64274
0,2.58665,0.08078525,-1.719204,1.523382,-1.390788,2.037619,-0.2287686,0.2224654,0,0.7223083,-0.3486629,0.660147,1.107436,0.8840778,-0.244684,-0.4162486,2.548224,0.6029195,2.090759,-1.298206,0,3.531551,2.002112,0.9904749,1.188578,0.701571,1.236388,1.41805,64275
0,0.2829321,1.133646,0.8438057,1.477835,-0.432621,0.7762795,0.299024,0.5246,2.173076,0.8713781,-0.7003002,-1.125956,0,0.819976,0.6464494,-1.741514,2.548224,0.381419,1.965835,1.454263,0,1.75939,1.083476,0.9859809,0.8162304,0.9083728,0.901944,0.8134959,64276
0,0.8548355,-0.848381,-1.289741,1.78586,-0.8633381,1.275905,-0.1594525,0.7031088,0,1.110972,-0.5594509,-1.073247,2.214872,0.8817948,-0.8372559,0.8774968,0,0.422068,0.2185718,1.03031,3.101961,0.9504178,1.056819,0.9728242,0.8327005,0.6436157,0.6530668,0.7835295,64277
1,0.4674052,-1.143493,-1.564953,0.5644479,1.57766,0.9124079,0.7485884,-0.3181531,2.173076,0.5591374,-2.762527,1.310962,0,0.3751272,-0.6806931,1.464962,2.548224,0.6571993,0.632485,0.8455245,0,0.5813942,0.6581787,0.9887542,0.5099347,0.9444562,0.7188092,0.5806375,64278
0,0.5554326,-0.9584395,0.3205716,2.358956,-0.1098874,0.7049175,0.1514797,-1.378676,2.173076,0.8347402,0.07582742,1.384755,0,0.9876944,-0.8527301,1.055012,0,0.7297346,-0.7558314,-1.21164,3.101961,0.8426029,0.964832,0.9960964,0.8346011,0.4370652,1.128852,1.096943,64279
0,0.2950107,1.406357,1.218337,1.344121,-1.075267,1.026825,-1.620042,-0.01435561,2.173076,0.6045886,-0.939258,1.41527,0,0.3805715,-0.9528576,0.4570075,2.548224,0.503366,-1.111447,-1.733812,0,0.2529153,1.0006,0.9811049,1.530321,0.3963172,2.732,2.090902,64280
1,0.9000387,-1.30712,1.463031,0.332502,-0.3026087,1.115409,-1.897306,0.07389279,0,1.257146,-0.6109338,1.025225,2.214872,1.508587,-0.3402601,-0.9238341,0,1.896142,-0.1611956,1.685107,1.550981,0.9649019,1.480636,0.9835761,0.9847479,0.8382288,1.20651,0.9967355,64281
0,0.9931903,0.5989366,-0.6261272,0.2870429,0.5615335,0.6459225,1.263508,1.603969,0,0.5892283,2.245876,-0.694298,0,1.068129,1.168932,0.9329703,2.548224,0.9466104,-0.6517285,-0.4308759,3.101961,0.7574562,1.264067,0.9850193,0.9004097,1.189234,0.8488902,0.8013479,64282
1,0.684271,-0.6935199,-0.8419683,0.4792678,0.7137049,0.9023311,-1.807195,-1.518933,0,0.6413524,-0.7197276,0.3167073,0,0.9509895,1.554878,-0.7735009,0,1.907582,-0.8690954,0.9770387,0,0.8368797,1.107624,0.9905265,0.5488206,0.6838644,0.7320184,0.6599235,64283
1,0.3722405,-1.524315,-0.6361148,0.8521505,0.3289122,1.47341,-0.9397537,1.359489,2.173076,1.507568,-1.15296,-0.8446569,0,2.160142,1.378289,-0.561592,0,0.6842175,-0.8357824,0.2956067,3.101961,1.290233,1.044253,0.9831069,1.171923,0.870891,1.257687,1.035716,64284
1,0.5126085,1.879706,0.1968375,0.5096346,1.395041,1.146831,-0.1455892,-0.578158,0,1.113616,0.5333444,1.449115,2.214872,1.228998,0.5181044,0.5363346,2.548224,0.5617837,-0.5551209,-1.075686,0,0.889148,1.162797,0.9899087,0.7389618,0.9111618,0.9791288,0.8517761,64285
0,1.091649,-0.161733,1.537937,1.132323,-1.050519,0.7194831,1.041697,-0.0171276,2.173076,0.5566193,0.03405835,-0.3014757,0,1.120113,-0.2929272,0.5263494,2.548224,0.4320477,2.04995,0.9259868,0,1.133812,0.9973494,1.115641,1.212829,0.9827912,0.9296175,0.8481002,64286
1,0.3784628,0.01845125,1.254403,0.8230069,-0.469222,1.114219,0.3198188,-1.691898,0,1.172539,-0.367119,-0.6815369,0,1.552844,-0.4067083,0.747134,2.548224,1.333871,1.777617,0.4726236,0,0.9322914,1.106995,0.9911714,0.5372889,0.5443316,0.6452948,0.6142603,64287
1,1.410268,0.3797936,0.5918987,0.5438633,0.8976282,0.6128523,0.3435844,1.68269,0,0.5072652,1.199707,-0.2382251,2.214872,1.413752,0.4334513,-1.024796,2.548224,0.6662054,0.1935871,-0.6506238,0,0.8422495,0.7872912,0.9851174,1.099455,0.6823767,0.7627317,0.7103029,64288
0,0.6734735,-0.1831603,0.3849355,0.8521368,-0.7280499,0.6840311,1.122895,0.3394386,0,1.092339,-0.4283155,1.728749,2.214872,0.4778656,-0.5386943,1.390072,1.274112,0.5535079,0.4284433,-0.5113381,0,0.7162696,0.79235,0.9867731,0.8912244,0.237744,0.8012527,0.7718449,64289
0,0.5217589,-0.03122116,-0.3437001,1.422605,0.9144116,0.4854267,-0.256495,-1.409167,2.173076,0.2395944,-1.014054,1.580055,2.214872,0.4803244,1.127971,0.642289,0,0.9512352,0.9647814,-0.4980202,0,0.6389921,0.8207993,1.081631,0.6097983,0.296431,0.5680416,0.6036275,64290
0,1.138134,0.4995918,-0.2449348,1.764368,-0.1030475,1.017665,-1.219989,1.720387,2.173076,0.652306,0.2603884,-1.739597,2.214872,1.447471,-0.23012,0.67169,0,0.7492072,-1.262188,-0.4497429,0,1.243755,1.065072,0.9864033,2.561513,0.9861571,1.649289,1.405443,64291
1,0.6308324,-1.733719,-0.6777294,1.277014,0.9915407,1.138861,-0.9565876,0.9703177,2.173076,0.8240383,-0.6439605,-1.476608,0,1.533174,-0.5077459,-0.8722438,2.548224,1.238456,1.755131,-0.4447487,0,1.064008,1.118237,1.240754,1.175658,1.673937,1.049044,0.9023685,64292
0,0.8833849,1.761855,1.701621,0.6316444,0.4891079,0.6039664,0.8109729,-0.7045556,2.173076,0.6238518,1.800016,0.07591117,0,0.7846761,1.026023,1.062224,0,0.6450289,0.1760978,-1.434715,3.101961,0.9234186,0.9295932,0.9882494,0.7692279,0.4522302,0.6914302,0.6640609,64293
0,0.6280872,0.009685532,-0.6277918,0.7300822,0.8256273,0.7517288,0.7713637,1.09228,1.086538,0.9229985,-0.9713134,-0.3408687,2.214872,0.6029081,-2.587664,-1.363739,0,0.3777679,-1.806021,-1.160033,0,0.2048389,0.8211999,0.9869438,0.9007991,1.710495,1.335431,1.047438,64294
1,1.780312,0.9037888,0.8288245,0.4133288,-0.8523434,1.233216,1.18429,-1.136414,2.173076,0.3082117,1.61934,0.3721903,0,0.7031879,0.00290364,-0.1316694,0,1.015495,1.582736,1.043628,0,0.7350675,1.105876,1.186542,0.6301926,0.496818,0.7946081,0.7119277,64295
1,0.2900694,-1.852543,-0.1017805,0.8591427,-1.103028,0.6112034,-0.2871921,1.183198,0,0.7331361,0.516831,0.4887046,2.214872,1.288182,-1.047523,1.636929,0,1.461903,-0.01545151,-0.5967973,3.101961,0.9499159,1.153141,0.9779483,0.6042502,0.8177654,0.8953855,0.7861418,64296
0,0.3716915,1.064494,-0.04019111,0.9423196,0.4286945,0.4903734,1.656629,-0.8686507,0,0.6617488,1.048172,-1.629741,0,0.5944782,0.1621972,0.2195807,2.548224,1.153263,-1.044821,-1.549581,3.101961,0.8481699,0.8621153,0.9870384,0.8685095,0.8021928,0.9459319,0.8867186,64297
0,0.9953864,0.836585,1.605075,0.5168603,0.3628569,0.9341188,0.6624384,-1.272236,2.173076,1.00748,-1.368605,0.8243766,2.214872,1.233213,-0.7580643,-0.1643987,0,0.470506,1.904206,0.394381,0,0.8005017,0.9241393,0.9846778,0.8263891,2.225016,1.287279,1.123319,64298
1,0.8330574,0.7684072,-1.5533,1.402819,1.179638,1.165977,1.145671,0.4004199,0,1.648329,-0.1864435,-0.8524245,2.214872,0.5230004,0.1385307,-0.4068186,0,0.7762254,1.056392,1.085247,3.101961,1.18918,0.8116723,0.989679,1.495423,1.29317,1.115364,1.046681,64299
1,2.392844,0.400247,1.345955,0.06299454,-1.452993,0.5842708,1.215977,-0.9346213,2.173076,0.4789369,-1.395804,-0.411332,0,0.4437951,0.7820765,0.4398107,0,1.170058,-2.188287,0.4437682,0,0.9168072,1.350439,0.9965829,1.097344,0.615517,1.478233,1.379039,64300
1,0.8526394,-1.029539,-0.6227981,2.179411,-1.382285,0.7580497,-1.547755,0.6072019,2.173076,0.3885382,-2.132105,1.459657,0,0.3580919,-0.07901874,0.8636284,0,0.5152929,-1.268018,0.2734102,0,0.7781164,0.6902009,1.192451,0.7685158,0.7934544,0.8860608,0.7417943,64301
0,1.517329,-0.4266525,0.2578722,0.9143581,0.896274,1.030581,-0.2555048,-1.688017,2.173076,0.5830591,0.6071688,-0.2887146,2.214872,0.8461436,0.3060164,-1.246135,0,0.6301811,2.11491,-1.33927,0,1.079936,0.8508457,0.9837062,1.237563,1.204664,0.9631802,1.073818,64302
0,0.5543346,-0.2075095,1.718267,1.683878,-0.1429386,0.9000409,0.621839,-1.5084,0,0.926272,0.1350812,0.3483326,1.107436,0.8038189,-0.8035767,1.574244,0,0.5140759,1.020581,-0.01635683,3.101961,1.379588,1.01434,1.331016,0.827301,0.4080373,0.8456987,0.8320572,64303
1,0.4066462,-0.6321599,1.555693,0.9812831,-0.9587936,1.130433,0.3475453,-0.02821505,2.173076,1.021707,-0.4195732,-1.681895,0,0.790296,0.3360547,1.18482,0,0.8475437,1.01142,0.9343104,3.101961,0.9240116,0.8486029,0.9854294,1.684853,0.9144249,1.287544,1.134441,64304
1,0.8109133,0.1382494,0.5619362,0.6824585,0.1655202,0.8273048,0.06830043,-0.07478292,1.086538,1.120038,0.7470466,1.701563,1.107436,1.222149,-0.1882486,1.21644,0,1.576061,0.1677696,-0.8542765,0,1.498009,1.150314,0.9885725,0.8041455,1.503404,0.988617,0.9087936,64305
1,0.7410039,-1.566196,1.640032,1.547294,0.9072187,1.221949,-0.217876,-0.3863413,2.173076,0.570217,-0.9470291,1.019677,0,0.909016,0.6400778,-0.8167702,1.274112,0.3685184,-1.33964,-1.103432,0,0.5945727,0.9137157,0.98589,1.531606,0.8004783,1.191757,0.9379231,64306
1,1.075361,0.9232683,0.08752981,1.588263,0.6827967,1.199047,0.001955024,-1.136414,2.173076,0.6343018,0.5246021,0.8127252,0,0.6322368,0.7447563,1.288001,2.548224,0.9327362,0.9372982,-1.385327,0,0.9659783,1.148745,0.9945661,0.6681019,0.9960489,1.016219,0.8549749,64307
1,0.7633309,0.8969711,1.294353,0.7160636,-1.316534,0.8467255,0.4376562,0.3715924,2.173076,1.137286,0.5459722,-0.6732145,0,0.6856257,1.496622,-1.119656,0,1.714317,-0.19201,1.182356,3.101961,0.934206,1.222551,0.9888082,1.077042,0.956023,1.002454,0.9453707,64308
1,1.519891,-1.573988,-0.5068293,0.2106003,0.6751043,1.013359,-1.43982,0.4608468,0,1.799665,-0.1660446,1.608906,2.214872,1.082354,-0.4740667,-1.003161,2.548224,0.8862454,-0.1861803,0.1330175,0,1.037135,1.206389,0.9832236,1.467811,1.082824,1.196903,1.060444,64309
1,0.905712,0.3807676,-1.728082,0.8912738,0.7524166,1.138952,0.07028089,-1.077096,2.173076,1.054568,0.732476,0.4604082,0,0.8240153,0.6901414,1.123245,0,0.6450289,1.00559,-0.2261133,3.101961,0.8043286,0.6358178,0.988134,1.051422,0.8317658,0.9015722,0.791241,64310
0,0.3978618,1.324543,-1.146032,0.4867221,0.9078625,1.067132,0.4089395,-1.158589,2.173076,0.749,1.072457,-0.2820567,0,1.153305,0.4552973,1.093844,2.548224,1.237969,0.7082719,0.407144,0,0.7472824,0.8738244,0.9867707,0.8337507,1.240005,0.8971671,0.7664776,64311
0,0.8504433,-0.910715,-1.01342,0.4593841,0.449576,0.8703602,-1.44081,0.08886092,0,1.21585,-2.02234,-1.613096,0,1.397946,0.6073088,-0.4401022,1.274112,1.510585,0.6757918,-1.136172,0,1.971167,1.41357,0.9857807,0.8359945,0.8040574,1.038798,0.9960532,64312
1,0.7003758,0.001893782,0.000313756,1.098758,-0.8641151,0.4189198,-0.2495634,0.5229368,0,0.7686408,-0.3476915,1.559526,2.214872,0.791701,-2.076104,1.000093,0,0.4846236,0.1361223,-1.01964,3.101961,1.313017,0.9466728,0.9876771,0.9188368,0.4272657,0.7000797,0.8572743,64313
1,1.9474,-0.4373662,-1.369087,0.8200469,1.631978,1.336366,-0.5476226,0.4043005,2.173076,0.9875871,-0.9276016,-0.2182513,0,0.4023485,-0.6879751,1.231418,0,0.7343594,2.15322,-1.708286,0,0.9382051,0.9296878,0.9996005,0.7094744,0.8865901,1.037298,0.8947567,64314
1,0.9093722,-0.7246869,-0.5745252,0.6153839,0.5354054,1.066491,-1.551716,-1.350403,0,1.229951,0.04280071,-1.185323,1.107436,2.864384,-0.4030673,0.7243898,0,0.9853121,-0.4951577,0.2606472,3.101961,0.7575429,0.5845345,0.9850167,1.033502,1.011242,0.9858449,0.8754915,64315
1,0.7774226,0.2989542,-0.1289687,0.8562633,-1.274953,0.4090262,0.8515723,-1.598209,0,0.8286968,0.1875354,1.51292,2.214872,0.8573834,0.5927448,0.6550479,2.548224,0.6401608,1.538597,-0.4031303,0,0.895008,0.8869861,0.9893523,0.7189569,0.6588233,0.619507,0.596436,64316
1,0.5245041,0.710943,-1.210396,0.5064185,-0.2493037,0.7893794,-0.8625157,-0.2117131,2.173076,0.8533739,-1.314208,-1.570374,2.214872,1.124855,0.4061438,1.579792,0,0.4719664,-0.0762476,1.257824,0,0.3176095,0.8731064,0.9863814,1.664925,1.173337,1.511897,1.173495,64317
1,0.5905703,0.7849647,0.02760478,0.4529777,0.1737959,0.8928956,-0.9288611,-0.8836188,0,0.5911169,-0.359348,-0.3081337,0,1.972228,-0.5004639,1.281899,2.548224,1.321457,-0.5226409,0.3649707,3.101961,0.8847509,0.9188135,0.9953915,0.9868791,0.9088389,0.944064,0.8198525,64318
1,0.5186478,-0.04096084,-0.6000488,0.8530662,-1.458648,0.9570206,-0.109941,1.142174,1.086538,0.8322221,1.260903,-0.9373135,2.214872,1.107644,0.300555,0.3233162,0,1.127949,0.990599,-0.1223453,0,0.7282542,0.9238555,0.9903324,1.079655,1.605168,0.975161,0.8558607,64319
1,1.724129,-0.2932188,-1.323033,0.7653125,-0.850473,1.313373,0.2198056,1.089508,1.086538,0.7202939,-0.9237161,0.4293378,2.214872,0.9660929,-0.09995446,-0.9604467,0,0.825637,-2.043376,0.8083454,0,0.8924161,1.100144,0.9903889,1.509824,1.197672,1.122502,1.064824,64320
1,0.8590447,0.1733123,-1.285302,1.471929,-1.726883,1.915232,0.4257734,0.3372211,1.086538,3.086398,-0.3253499,-1.275205,1.107436,0.860369,-2.538511,0.2783827,0,0.6216619,1.46281,-0.8947852,0,0.5099779,1.150721,0.991094,1.432427,3.819391,1.943231,1.430932,64321
0,0.6308324,-1.717161,0.7650155,0.8513517,0.7064621,0.8321599,-1.385357,-0.4018638,0,0.5321941,-0.7692677,-0.7963867,0,0.4163982,-1.854004,-1.225055,0,0.948801,-1.075636,-1.657234,3.101961,0.7933987,0.7371933,0.9812768,0.8319014,0.9546088,0.8904451,0.8180888,64322
0,1.513119,-1.642165,1.512969,1.300103,-1.484284,0.9989767,-1.145721,-0.07256486,0,0.8742739,0.0321156,0.1397166,2.214872,0.9743472,-0.7844614,-1.336002,2.548224,0.6713169,-1.517865,0.6385424,0,0.8595114,0.9476022,0.9837197,0.643174,1.055053,0.9624515,0.9631675,64323
0,1.64635,0.2785009,-0.4690993,0.6077939,0.4717746,0.7361556,0.8832597,-1.369806,0,1.119282,2.357584,1.05796,0,0.8695012,0.9204343,0.4581169,2.548224,1.477968,-0.3044412,-1.570668,3.101961,2.263359,1.475945,1.039721,0.9427044,1.057249,1.282348,1.19036,64324
0,1.65184,1.157021,-0.743203,0.9097144,1.038816,1.037543,-0.8238968,1.524139,2.173076,0.9534672,0.9782336,-0.03793164,1.107436,0.8652864,-0.5050151,0.5036052,0,0.660607,-1.115611,-0.9153169,0,0.8663407,0.9510748,1.697196,1.024947,2.113858,1.459659,1.233072,64325
1,0.3938356,0.06325381,1.363156,0.241503,0.2745583,0.9799224,-0.9288611,-0.7001206,2.173076,0.5567453,1.627111,0.4021511,0,0.7300579,-0.1491079,0.8109285,0,0.7696534,-0.9898548,1.66513,3.101961,1.089738,1.107318,0.9835576,0.8783659,0.7867869,1.105019,0.9764203,64326
